"SYMBOL ","COMPANY ","REGULATION ","NAME OF THE ACQUIRER/DISPOSER ","CATEGORY OF PERSON ","TYPE OF SECURITY (PRIOR) ","NO. OF SECURITY (PRIOR) ","% SHAREHOLDING (PRIOR) ","TYPE OF SECURITY (ACQUIRED/DISPLOSED) ","NO. OF SECURITIES (ACQUIRED/DISPLOSED) ","VALUE OF SECURITY (ACQUIRED/DISPLOSED) ","ACQUISITION/DISPOSAL TRANSACTION TYPE ","TYPE OF SECURITY (POST) ","NO. OF SECURITY (POST) ","% POST ","DATE OF ALLOTMENT/ACQUISITION FROM ","DATE OF ALLOTMENT/ACQUISITION TO ","DATE OF INITMATION TO COMPANY ","MODE OF ACQUISITION ","DERIVATIVE TYPE SECURITY ","DERIVATIVE CONTRACT SPECIFICATION ","NOTIONAL VALUE(BUY) ","NUMBER OF UNITS/CONTRACT LOT SIZE (BUY) ","NOTIONAL VALUE(SELL) ","NUMBER OF UNITS/CONTRACT LOT SIZE  (SELL) ","EXCHANGE ","REMARK ","BROADCASTE DATE AND TIME ","XBRL "
"APOLLOHOSP","Apollo Hospitals Enterprise Limited","7(2)","SUNEETA REDDY","Promoters","Equity Shares","3381695","2.43",,"5600000","0","Buy","Equity Shares","8981695","6.45","11-Sep-2019","11-Sep-2019","13-Sep-2019","Gift","-","-","0","0","0","0","NA","-","16-Sep-2019 15:23","https://archives.nseindia.com/corporate/xbrl/IT_1056842_136250_16092019032343_WEB.xml"
"APOLLOHOSP","Apollo Hospitals Enterprise Limited","7(2)","DR PRATHAP C REDDY","Promoters","Equity Shares","5445464","3.91",,"5200000","0","Sell","Equity Shares","245464","0.18","11-Sep-2019","11-Sep-2019","13-Sep-2019","Gift","-","-","0","0","0","0","NA","-","16-Sep-2019 15:23","https://archives.nseindia.com/corporate/xbrl/IT_1056842_136250_16092019032343_WEB.xml"
"APOLLOHOSP","Apollo Hospitals Enterprise Limited","7(2)","SUCHARITHA REDDY","Promoters","Equity Shares","569800","0.41",,"400000","0","Sell","Equity Shares","169800","0.12","11-Sep-2019","11-Sep-2019","13-Sep-2019","Gift","-","-","0","0","0","0","NA","-","16-Sep-2019 15:23","https://archives.nseindia.com/corporate/xbrl/IT_1056842_136250_16092019032343_WEB.xml"
"NEWGEN","Newgen Software Technologies Limited","7(2)","DUSHYANT KUMAR","Employees/Designated Employees","Equity Shares","120200","0.17",,"1000","280001.4","Sell","Equity Shares","119200","0.17","11-Sep-2019","11-Sep-2019","16-Sep-2019","Market Sale","-","-","0","0","0","0","NSE","-","16-Sep-2019 15:13","https://archives.nseindia.com/corporate/xbrl/IT_1056841_136248_16092019031344_WEB.xml"
"NEWGEN","Newgen Software Technologies Limited","7(2)","DUSHYANT KUMAR","Employees/Designated Employees","Equity Shares","119000","0.17",,"3800","1050937.4","Sell","Equity Shares","115200","0.17","13-Sep-2019","13-Sep-2019","16-Sep-2019","Market Sale","-","-","0","0","0","0","NSE","-","16-Sep-2019 15:13","https://archives.nseindia.com/corporate/xbrl/IT_1056841_136248_16092019031344_WEB.xml"
"NEWGEN","Newgen Software Technologies Limited","7(2)","DUSHYANT KUMAR","Employees/Designated Employees","Equity Shares","119200","0.17",,"200","56016.05","Sell","Equity Shares","119000","0.17","12-Sep-2019","12-Sep-2019","16-Sep-2019","Market Sale","-","-","0","0","0","0","NSE","-","16-Sep-2019 15:13","https://archives.nseindia.com/corporate/xbrl/IT_1056841_136248_16092019031344_WEB.xml"
"PPAP","PPAP Automotive Limited","7(2)","Advance Commotrade Private Limited","Promoter Group","Equity Shares","215200","1.54",,"2500","480620.2","Buy","Equity Shares","217700","1.56","12-Sep-2019","13-Sep-2019","16-Sep-2019","Market Purchase","-","-","0","0","0","0","NSE","-","16-Sep-2019 15:09","https://archives.nseindia.com/corporate/xbrl/IT_1056840_136247_16092019030948_WEB.xml"
"PPAP","PPAP Automotive Limited","7(2)","Sri Lehra Jewellers Pvt. Ltd.","Promoter Group","Equity Shares","533900","3.81",,"2800","536715.9","Buy","Equity Shares","536700","3.83","12-Sep-2019","13-Sep-2019","16-Sep-2019","Market Purchase","-","-","0","0","0","0","NSE","-","16-Sep-2019 15:09","https://archives.nseindia.com/corporate/xbrl/IT_1056840_136247_16092019030948_WEB.xml"
"PPAP","PPAP Automotive Limited","7(2)","Ratnakar Dealtrade Pvt Ltd","Promoter Group","Equity Shares","143100","1.02",,"2250","434389.95","Buy","Equity Shares","145350","1.04","12-Sep-2019","13-Sep-2019","16-Sep-2019","Market Purchase","-","-","0","0","0","0","NSE","-","16-Sep-2019 15:09","https://archives.nseindia.com/corporate/xbrl/IT_1056840_136247_16092019030948_WEB.xml"
"PPAP","PPAP Automotive Limited","7(2)","Nikunj Foods Private Limited","Promoter Group","Equity Shares","142455","1.02",,"1250","242564.85","Buy","Equity Shares","143705","1.03","12-Sep-2019","13-Sep-2019","16-Sep-2019","Market Purchase","-","-","0","0","0","0","NSE","-","16-Sep-2019 15:09","https://archives.nseindia.com/corporate/xbrl/IT_1056840_136247_16092019030948_WEB.xml"
"PPAP","PPAP Automotive Limited","7(2)","Littlestar Tradelinks Private Limited","Promoter Group","Equity Shares","191430","1.37",,"2400","462041.45","Buy","Equity Shares","193830","1.38","12-Sep-2019","13-Sep-2019","16-Sep-2019","Market Purchase","-","-","0","0","0","0","NSE","-","16-Sep-2019 15:09","https://archives.nseindia.com/corporate/xbrl/IT_1056840_136247_16092019030948_WEB.xml"
"ATFL","Agro Tech Foods Limited","7(2)","AGRO TECH ESOP TRUST","Other","Equity Shares","734490","3.01",,"5867","2844481.65","Sell","Equity Shares","728623","2.99","12-Sep-2019","16-Sep-2019","16-Sep-2019","Market Sale","-","-","0","0","0","0","NSE","-","16-Sep-2019 15:06","https://archives.nseindia.com/corporate/xbrl/IT_1056836_136237_16092019030645_WEB.xml"
"HDFC","Housing Development Finance Corporation Limited","7(2)","TANDON RAJAN","Employees/Designated Employees","Equity Shares","23073","0",,"2250","4637250","Pledge","Equity Shares","23073","0.00","12-Sep-2019","12-Sep-2019","13-Sep-2019","Pledge Creation","-","-","0","0","0","0","NA","-","16-Sep-2019 14:57","https://archives.nseindia.com/corporate/xbrl/IT_1056839_136232_16092019025758_WEB.xml"
"MINDAIND","Minda Industries Limited","7(2)","JAI KUMAR MENON","Employees/Designated Employees","Equity Shares","81977","0.03",,"12000","4105126","Sell","Equity Shares","69977","0.03","12-Sep-2019","12-Sep-2019","13-Sep-2019","Market Sale","-","-","0","0","0","0","NSE","-","16-Sep-2019 14:56","https://archives.nseindia.com/corporate/xbrl/IT_1056838_136231_16092019025610_WEB.xml"
"MINDAIND","Minda Industries Limited","7(2)","RAVI MEHRA","Employees/Designated Employees","Equity Shares","171752","0.06",,"8390","2871575","Sell","Equity Shares","163362","0.06","12-Sep-2019","12-Sep-2019","13-Sep-2019","Market Sale","-","-","0","0","0","0","NSE","-","16-Sep-2019 14:56","https://archives.nseindia.com/corporate/xbrl/IT_1056838_136231_16092019025610_WEB.xml"
"RELAXO","Relaxo Footwears Limited","7(2)","Sakshi Dua","Promoters","Equity Shares","20000","0.01",,"2000000","0","Buy","Equity Shares","2020000","0.81","10-Sep-2019","10-Sep-2019","12-Sep-2019","Gift","-","-","0","0","0","0","NA","-","16-Sep-2019 14:50","https://archives.nseindia.com/corporate/xbrl/IT_1056826_136230_16092019025033_WEB.xml"
"MANGCHEFER","Mangalore Chemicals & Fertilizers Limited","7(2)","Akshay Poddar","Director","Equity Shares","750644","0.63",,"150000","4985740.13","Buy","Equity Shares","900644","0.76","12-Sep-2019","12-Sep-2019","13-Sep-2019","Market Purchase","-","-","0","0","0","0","NSE","-","16-Sep-2019 14:42","https://archives.nseindia.com/corporate/xbrl/IT_1056835_136229_16092019024226_WEB.xml"
"DMART","Avenue Supermarts Limited","7(2)","Bishnu Singh","Employees/Designated Employees","Equity Shares","73275","0.01",,"3500","5497500","Sell","Equity Shares","69775","0.01","11-Sep-2019","13-Sep-2019","13-Sep-2019","Market Sale","-","-","0","0","0","0","NSE","-","16-Sep-2019 13:15","https://archives.nseindia.com/corporate/xbrl/IT_1056832_136227_16092019011510_WEB.xml"
"DMART","Avenue Supermarts Limited","7(2)","Arun Kumar Singh","Employees/Designated Employees","Equity Shares","38655","0",,"8655","13640816","Sell","Equity Shares","30000","0.00","12-Sep-2019","13-Sep-2019","13-Sep-2019","Market Sale","-","-","0","0","0","0","NSE","-","16-Sep-2019 13:15","https://archives.nseindia.com/corporate/xbrl/IT_1056832_136227_16092019011510_WEB.xml"
"DMART","Avenue Supermarts Limited","7(2)","Sameer Jagade","Employees/Designated Employees","Equity Shares","39000","0",,"500","787500","Sell","Equity Shares","38500","0.00","11-Sep-2019","11-Sep-2019","12-Sep-2019","Market Sale","-","-","0","0","0","0","NSE","-","16-Sep-2019 13:15","https://archives.nseindia.com/corporate/xbrl/IT_1056832_136227_16092019011510_WEB.xml"
"DMART","Avenue Supermarts Limited","7(2)","Mahaveer Magdum","Employees/Designated Employees","Equity Shares","35038","0",,"2750","4326713","Sell","Equity Shares","32288","0.00","11-Sep-2019","11-Sep-2019","12-Sep-2019","Market Sale","-","-","0","0","0","0","NSE","-","16-Sep-2019 13:15","https://archives.nseindia.com/corporate/xbrl/IT_1056832_136227_16092019011510_WEB.xml"
"DMART","Avenue Supermarts Limited","7(2)","Satyajit Ghosh","Employees/Designated Employees","Equity Shares","2000","0",,"926","1458450","Sell","Equity Shares","1074","0.00","11-Sep-2019","11-Sep-2019","12-Sep-2019","Market Sale","-","-","0","0","0","0","NSE","-","16-Sep-2019 13:15","https://archives.nseindia.com/corporate/xbrl/IT_1056832_136227_16092019011510_WEB.xml"
"DMART","Avenue Supermarts Limited","7(2)","Sudipta Chatterjee","Employees/Designated Employees","Equity Shares","94500","0.01",,"1500","2355320","Sell","Equity Shares","93000","0.01","09-Sep-2019","13-Sep-2019","13-Sep-2019","Market Sale","-","-","0","0","0","0","NSE","-","16-Sep-2019 13:15","https://archives.nseindia.com/corporate/xbrl/IT_1056832_136227_16092019011510_WEB.xml"
"DMART","Avenue Supermarts Limited","7(2)","Rajesh Seth","Employees/Designated Employees","Equity Shares","107000","0.01",,"3000","4710000","Sell","Equity Shares","104000","0.01","13-Sep-2019","13-Sep-2019","13-Sep-2019","Market Sale","-","-","0","0","0","0","NSE","-","16-Sep-2019 13:15","https://archives.nseindia.com/corporate/xbrl/IT_1056832_136227_16092019011510_WEB.xml"
"DMART","Avenue Supermarts Limited","7(2)","Shashidhara Rao K N","Employees/Designated Employees","Equity Shares","206462","0.03",,"2000","3160000","Sell","Equity Shares","204462","0.03","11-Sep-2019","11-Sep-2019","12-Sep-2019","Market Sale","-","-","0","0","0","0","NSE","-","16-Sep-2019 13:15","https://archives.nseindia.com/corporate/xbrl/IT_1056832_136227_16092019011510_WEB.xml"
"DMART","Avenue Supermarts Limited","7(2)","Sandeep Dhembare","Employees/Designated Employees","Equity Shares","41000","0",,"1000","1572000","Sell","Equity Shares","40000","0.00","12-Sep-2019","12-Sep-2019","13-Sep-2019","Market Sale","-","-","0","0","0","0","BSE","-","16-Sep-2019 13:15","https://archives.nseindia.com/corporate/xbrl/IT_1056832_136227_16092019011510_WEB.xml"
"DMART","Avenue Supermarts Limited","7(2)","Sandeep Dhembare","Employees/Designated Employees","Equity Shares","40000","0",,"2000","3143500","Sell","Equity Shares","38000","0.00","12-Sep-2019","13-Sep-2019","13-Sep-2019","Market Sale","-","-","0","0","0","0","NSE","-","16-Sep-2019 13:15","https://archives.nseindia.com/corporate/xbrl/IT_1056832_136227_16092019011510_WEB.xml"
"DMART","Avenue Supermarts Limited","7(2)","Jaideep Soman","Employees/Designated Employees","Equity Shares","101634","0.01",,"5000","7867000","Sell","Equity Shares","96634","0.01","11-Sep-2019","13-Sep-2019","13-Sep-2019","Market Sale","-","-","0","0","0","0","NSE","-","16-Sep-2019 13:15","https://archives.nseindia.com/corporate/xbrl/IT_1056832_136227_16092019011510_WEB.xml"
"DMART","Avenue Supermarts Limited","7(2)","Ashu Gupta","Key Managerial Personnel","Equity Shares","92000","0.01",,"2000","3140000","Sell","Equity Shares","90000","0.01","13-Sep-2019","13-Sep-2019","13-Sep-2019","Market Sale","-","-","0","0","0","0","NSE","-","16-Sep-2019 13:15","https://archives.nseindia.com/corporate/xbrl/IT_1056832_136227_16092019011510_WEB.xml"
"EKC","Everest Kanto Cylinder Limited","7(2)","Suman Khurana","Promoters","Equity Shares","15393999","13.72",,"10000","229500","Buy","Equity Shares","15403999","13.73","12-Sep-2019","12-Sep-2019","16-Sep-2019","Market Purchase","-","-","0","0","0","0","NSE","-","16-Sep-2019 13:07","https://archives.nseindia.com/corporate/xbrl/IT_1056831_136226_16092019010727_WEB.xml"
"PVR","PVR Limited","7(2)","Sanjai Vohra","Director","Equity Shares","5000","0.01",,"1250","2013535","Sell","Equity Shares","3750","0.01","12-Sep-2019","12-Sep-2019","13-Sep-2019","Market Sale","-","-","0","0","0","0","NSE","-","16-Sep-2019 13:06","https://archives.nseindia.com/corporate/xbrl/IT_1056830_136225_16092019010619_WEB.xml"
"IDFCFIRSTB","IDFC First Bank Limited","7(2)","Ashish Singh","Employees/Designated Employees","Equity Shares","50000","0",,"50000","2120000","Buy","Equity Shares","100000","0.00","13-Sep-2019","13-Sep-2019","13-Sep-2019","Market Purchase","-","-","0","0","0","0","NSE","-","16-Sep-2019 12:14","https://archives.nseindia.com/corporate/xbrl/IT_1056827_136219_16092019121452_WEB.xml"
"ZOTA","Zota Health Care LImited","7(2)","Manukant C. Zota","Promoters","Equity Shares","2326870","9.47",,"150000","29115000","Sell","Equity Shares","2176870","8.86","11-Sep-2019","11-Sep-2019","13-Sep-2019","Gift","-","-","0","0","0","0","NA","-","16-Sep-2019 11:51","https://archives.nseindia.com/corporate/xbrl/IT_1056828_136213_16092019115106_WEB.xml"
"RUPA","Rupa & Company Limited","7(2)","ASHOK BHANDARI","Director","Equity Shares","Nil","0",,"2500","495000","Buy","Equity Shares","2500","0.00","12-Sep-2019","12-Sep-2019","13-Sep-2019","Market Purchase","-","-","0","0","0","0","NSE","-","16-Sep-2019 11:40","https://archives.nseindia.com/corporate/xbrl/IT_1056825_136211_16092019114055_WEB.xml"
"SHK","S H Kelkar and Company Limited","7(2)","RAMESH VAZE","Promoters","Equity Shares","25453600","18.01",,"10000","1319191.65","Buy","Equity Shares","25463600","18.02","09-Sep-2019","09-Sep-2019","12-Sep-2019","Market Purchase","-","-","0","0","0","0","NSE","-","16-Sep-2019 11:37","https://archives.nseindia.com/corporate/xbrl/IT_1056824_136209_16092019113659_WEB.xml"
"SHK","S H Kelkar and Company Limited","7(2)","RAMESH VAZE","Promoters","Equity Shares","25463600","18.02",,"5000","659611.12","Buy","Equity Shares","25468600","18.02","11-Sep-2019","11-Sep-2019","12-Sep-2019","Market Purchase","-","-","0","0","0","0","BSE","-","16-Sep-2019 11:37","https://archives.nseindia.com/corporate/xbrl/IT_1056824_136209_16092019113659_WEB.xml"
"ZOTA","Zota Health Care LImited","7(2)","Manukant C. Zota","Promoters","Equity Shares","3326870","13.55",,"1000000","194100000","Sell","Equity Shares","2326870","9.47","11-Sep-2019","11-Sep-2019","13-Sep-2019","Inter-se-Transfer","-","-","0","0","0","0","NA","-","16-Sep-2019 11:29","https://archives.nseindia.com/corporate/xbrl/IT_1056823_136206_16092019112916_WEB.xml"
"GREENLAM","Greenlam Industries Limited","7(2)","Greenply Leasing & Finance Private Limited","Promoter Group","Equity Shares","9000025","37.29",,"3486","2481021.06","Buy","Equity Shares","9003511","37.30","11-Sep-2019","11-Sep-2019","12-Sep-2019","Market Purchase","-","-","0","0","0","0","BSE","-","16-Sep-2019 11:22","https://archives.nseindia.com/corporate/xbrl/IT_1056822_136200_16092019112217_WEB.xml"
"ZOTA","Zota Health Care LImited","7(2)","Rasilaben Manukantbhai Zota","Promoter Group","Equity Shares","14000","0.06",,"1000000","194100000","Buy","Equity Shares","1014000","4.13","11-Sep-2019","11-Sep-2019","13-Sep-2019","Inter-se-Transfer","-","-","0","0","0","0","NA","-","16-Sep-2019 10:58","https://archives.nseindia.com/corporate/xbrl/IT_1056821_136191_16092019105813_WEB.xml"
"ZOTA","Zota Health Care LImited","7(2)","Priyanka Viren Zota","Immediate relative","Equity Shares","19064","0.08",,"150000","29115000","Buy","Equity Shares","169064","0.69","11-Sep-2019","11-Sep-2019","13-Sep-2019","Gift","-","-","0","0","0","0","NA","-","16-Sep-2019 10:34","https://archives.nseindia.com/corporate/xbrl/IT_1056820_136190_16092019103417_WEB.xml"
"TDPOWERSYS","TD Power Systems Limited","7(2)","TDPSL EMPLOYEE WELFARE TRUST","Other","Equity Shares","Nil","0",,"40811","5849789","Buy","Equity Shares","40811","0.13","12-Sep-2019","12-Sep-2019","13-Sep-2019","Market Purchase","-","-","0","0","0","0","NSE","-","16-Sep-2019 10:22","https://archives.nseindia.com/corporate/xbrl/IT_1056819_136185_16092019102241_WEB.xml"
"TDPOWERSYS","TD Power Systems Limited","7(2)","TDPSL EMPLOYEE WELFARE TRUST","Other","Equity Shares","40811","0.13",,"51945","7316028","Buy","Equity Shares","92756","0.30","13-Sep-2019","13-Sep-2019","13-Sep-2019","Market Purchase","-","-","0","0","0","0","NSE","-","16-Sep-2019 10:22","https://archives.nseindia.com/corporate/xbrl/IT_1056819_136185_16092019102241_WEB.xml"
"MEGH","Meghmani Organics Limited","7(2)","Rameshbhai Meghjibhai Patel","Director","Equity Shares","471447","0.18",,"80000","4636861","Buy","Equity Shares","551447","0.22","12-Sep-2019","12-Sep-2019","14-Sep-2019","Market Purchase","-","-","0","0","0","0","NSE","-","16-Sep-2019 10:09","https://archives.nseindia.com/corporate/xbrl/IT_1056813_136180_16092019100924_WEB.xml"
"MANGLMCEM","Mangalam Cement Limited","7(2)","VIDULA CONSULTANCY SERVICES LIMITED","Promoters","Equity Shares","1800720","6.75",,"125000","32706515.44","Buy","Equity Shares","1925720","7.21","12-Sep-2019","12-Sep-2019","13-Sep-2019","Market Purchase","-","-","0","0","0","0","NSE","-","16-Sep-2019 10:08","https://archives.nseindia.com/corporate/xbrl/IT_1056818_136179_16092019100802_WEB.xml"
"MEGH","Meghmani Organics Limited","7(2)","Karana Rameshbhai Patel","Promoter Group","Equity Shares","815000","0.32",,"6000","349953","Buy","Equity Shares","821000","0.32","12-Sep-2019","12-Sep-2019","14-Sep-2019","Market Purchase","-","-","0","0","0","0","NSE","-","16-Sep-2019 10:07","https://archives.nseindia.com/corporate/xbrl/IT_1056812_136178_16092019100756_WEB.xml"
"MAHESHWARI","Maheshwari Logistics Limited","7(2)","VINAY MAHESHWARI","Promoters","Equity Shares","1235000","8.35",,"63621","15771645.9","Buy","Equity Shares","1298621","8.78","22-Apr-2019","22-Apr-2019","13-Sep-2019","Inter-se-Transfer","-","-","0","0","0","0","NSE","-","15-Sep-2019 15:17","https://archives.nseindia.com/corporate/xbrl/IT_1056817_136170_15092019031715_WEB.xml"
"MAHESHWARI","Maheshwari Logistics Limited","7(2)","MUKTA MAHESHWARI","Promoters","Equity Shares","2800000","18.92",,"132650","32883935","Buy","Equity Shares","2932650","19.82","22-Apr-2019","22-Apr-2019","13-Sep-2019","Inter-se-Transfer","-","-","0","0","0","0","NSE","-","15-Sep-2019 15:17","https://archives.nseindia.com/corporate/xbrl/IT_1056817_136170_15092019031715_WEB.xml"
"MAHESHWARI","Maheshwari Logistics Limited","7(2)","NEERAJ MAHESHWARI","Promoter Group","Equity Shares","60000","0.41",,"220226","55378029.96","Buy","Equity Shares","280226","1.89","26-Apr-2019","26-Apr-2019","13-Sep-2019","Inter-se-Transfer","-","-","0","0","0","0","NSE","-","15-Sep-2019 15:17","https://archives.nseindia.com/corporate/xbrl/IT_1056817_136170_15092019031715_WEB.xml"
"MAHESHWARI","Maheshwari Logistics Limited","7(2)","MAHESHWARI INFOTECH LLP","Promoter Group","Equity Shares","1016000","6.87",,"1016000","254778640.16","Sell","Equity Shares","Nil","0.00","22-Apr-2019","26-Apr-2019","13-Sep-2019","Inter-se-Transfer","-","-","0","0","0","0","NSE","-","15-Sep-2019 15:17","https://archives.nseindia.com/corporate/xbrl/IT_1056817_136170_15092019031715_WEB.xml"
"MAHESHWARI","Maheshwari Logistics Limited","7(2)","MANJU MAHESHWARI","Immediate relative","Equity Shares","83000","0.56",,"331626","83387357.7","Buy","Equity Shares","414626","2.80","26-Apr-2019","26-Apr-2019","13-Sep-2019","Off Market","-","-","0","0","0","0","NSE","-","15-Sep-2019 15:17","https://archives.nseindia.com/corporate/xbrl/IT_1056817_136170_15092019031715_WEB.xml"
"MAHESHWARI","Maheshwari Logistics Limited","7(2)","RACHANA MAHESHWARI","Promoter Group","Equity Shares","85000","0.57",,"25000","6250000","Sell","Equity Shares","60000","0.41","07-Jun-2019","07-Jun-2019","13-Sep-2019","Market Sale","-","-","0","0","0","0","NSE","-","15-Sep-2019 15:17","https://archives.nseindia.com/corporate/xbrl/IT_1056817_136170_15092019031715_WEB.xml"
"MAHESHWARI","Maheshwari Logistics Limited","7(2)","MAHIMA MAHESHWARI","Promoter Group","Equity Shares","Nil","0",,"267877","67357671.60","Buy","Equity Shares","267877","1.81","26-Apr-2019","26-Apr-2019","13-Sep-2019","Inter-se-Transfer","-","-","0","0","0","0","NSE","-","15-Sep-2019 15:17","https://archives.nseindia.com/corporate/xbrl/IT_1056817_136170_15092019031715_WEB.xml"
"CREDITACC","CREDITACCESS GRAMEEN LIMITED","7(2)","UDAYA KUMAR HEBBAR","Director","Equity Shares","256674","0.18",,"13500","8208810","Sell","Equity Shares","243174","0.17","09-Sep-2019","12-Sep-2019","13-Sep-2019","Market Sale","-","-","0","0","0","0","NSE","-","14-Sep-2019 14:32","https://archives.nseindia.com/corporate/xbrl/IT_1056816_136135_14092019023256_WEB.xml"
