"SYMBOL ","COMPANY ","REGULATION ","NAME OF THE ACQUIRER/DISPOSER ","CATEGORY OF PERSON ","TYPE OF SECURITY (PRIOR) ","NO. OF SECURITY (PRIOR) ","% SHAREHOLDING (PRIOR) ","TYPE OF SECURITY (ACQUIRED/DISPLOSED) ","NO. OF SECURITIES (ACQUIRED/DISPLOSED) ","VALUE OF SECURITY (ACQUIRED/DISPLOSED) ","ACQUISITION/DISPOSAL TRANSACTION TYPE ","TYPE OF SECURITY (POST) ","NO. OF SECURITY (POST) ","% POST ","DATE OF ALLOTMENT/ACQUISITION FROM ","DATE OF ALLOTMENT/ACQUISITION TO ","DATE OF INITMATION TO COMPANY ","MODE OF ACQUISITION ","DERIVATIVE TYPE SECURITY ","DERIVATIVE CONTRACT SPECIFICATION ","NOTIONAL VALUE(BUY) ","NUMBER OF UNITS/CONTRACT LOT SIZE (BUY) ","NOTIONAL VALUE(SELL) ","NUMBER OF UNITS/CONTRACT LOT SIZE  (SELL) ","EXCHANGE ","REMARK ","BROADCASTE DATE AND TIME ","XBRL "
"RBLBANK","RBL Bank Limited","7(2)","Srikant Krishnamoorthy","Employees/Designated Employees","Equity Shares","14150","0",,"100","58500","Sell","Equity Shares","14050","0.00","06-Feb-2019","06-Feb-2019","30-Mar-2019","Market Sale","-","-","0","0","0","0","NSE","-","01-Apr-2019 17:31","https://archives.nseindia.com/corporate/xbrl/IT_1051074_86720_01042019053125_WEB.xml"
"RBLBANK","RBL Bank Limited","7(2)","Srikant Krishnamoorthy","Employees/Designated Employees","Equity Shares","14050","0",,"300","169500","Sell","Equity Shares","13750","0.00","11-Feb-2019","12-Feb-2019","30-Mar-2019","Market Sale","-","-","0","0","0","0","BSE","-","01-Apr-2019 17:31","https://archives.nseindia.com/corporate/xbrl/IT_1051074_86720_01042019053125_WEB.xml"
"RBLBANK","RBL Bank Limited","7(2)","Srikant Krishnamoorthy","Employees/Designated Employees","Equity Shares","13750","0",,"550","305300","Sell","Equity Shares","13200","0.00","14-Feb-2019","21-Feb-2019","30-Mar-2019","Market Sale","-","-","0","0","0","0","NSE","-","01-Apr-2019 17:31","https://archives.nseindia.com/corporate/xbrl/IT_1051074_86720_01042019053125_WEB.xml"
"RBLBANK","RBL Bank Limited","7(2)","Srikant Krishnamoorthy","Employees/Designated Employees","Equity Shares","13200","0",,"100","55700","Sell","Equity Shares","13100","0.00","21-Feb-2019","21-Feb-2019","30-Mar-2019","Market Sale","-","-","0","0","0","0","BSE","-","01-Apr-2019 17:31","https://archives.nseindia.com/corporate/xbrl/IT_1051074_86720_01042019053125_WEB.xml"
"RBLBANK","RBL Bank Limited","7(2)","Srikant Krishnamoorthy","Employees/Designated Employees","Equity Shares","13100","0",,"100","63250","Sell","Equity Shares","13000","0.00","07-Mar-2019","08-Mar-2019","30-Mar-2019","Market Sale","-","-","0","0","0","0","NSE","-","01-Apr-2019 17:31","https://archives.nseindia.com/corporate/xbrl/IT_1051074_86720_01042019053125_WEB.xml"
"RBLBANK","RBL Bank Limited","7(2)","Srikant Krishnamoorthy","Employees/Designated Employees","Equity Shares","13000","0",,"50","32000","Sell","Equity Shares","12950","0.00","14-Mar-2019","14-Mar-2019","30-Mar-2019","Market Sale","-","-","0","0","0","0","BSE","-","01-Apr-2019 17:31","https://archives.nseindia.com/corporate/xbrl/IT_1051074_86720_01042019053125_WEB.xml"
"RBLBANK","RBL Bank Limited","7(2)","Srikant Krishnamoorthy","Employees/Designated Employees","Equity Shares","12950","0",,"400","254200","Sell","Equity Shares","12550","0.00","22-Mar-2019","25-Mar-2019","30-Mar-2019","Market Sale","-","-","0","0","0","0","NSE","-","01-Apr-2019 17:31","https://archives.nseindia.com/corporate/xbrl/IT_1051074_86720_01042019053125_WEB.xml"
"RBLBANK","RBL Bank Limited","7(2)","Mayur ArunKumar Shah","Employees/Designated Employees","Equity Shares","52450","0.01",,"2000","1315000","Sell","Equity Shares","50450","0.01","28-Mar-2019","28-Mar-2019","29-Mar-2019","Market Sale","-","-","0","0","0","0","NSE","-","01-Apr-2019 17:31","https://archives.nseindia.com/corporate/xbrl/IT_1051074_86720_01042019053125_WEB.xml"
"RBLBANK","RBL Bank Limited","7(2)","Milind Ramesh Sable","Employees/Designated Employees","Equity Shares","5016","0",,"850","501420","Sell","Equity Shares","4166","0.00","05-Mar-2019","05-Mar-2019","30-Mar-2019","Market Sale","-","-","0","0","0","0","NSE","-","01-Apr-2019 17:31","https://archives.nseindia.com/corporate/xbrl/IT_1051074_86720_01042019053125_WEB.xml"
"RBLBANK","RBL Bank Limited","7(2)","Mayur ArunKumar Shah","Employees/Designated Employees","Equity Shares","54450","0.01",,"2000","1348800","Sell","Equity Shares","52450","0.01","27-Mar-2019","27-Mar-2019","28-Mar-2019","Market Sale","-","-","0","0","0","0","NSE","-","01-Apr-2019 17:31","https://archives.nseindia.com/corporate/xbrl/IT_1051074_86720_01042019053125_WEB.xml"
"RBLBANK","RBL Bank Limited","7(2)","A Gowrisankara Rao","Employees/Designated Employees","Equity Shares","3580","0",,"4500","2610000","Buy","Equity Shares","8080","0.00","07-Jul-2018","07-Jul-2018","28-Mar-2019","ESOP","-","-","0","0","0","0","NA","-","01-Apr-2019 17:31","https://archives.nseindia.com/corporate/xbrl/IT_1051074_86720_01042019053125_WEB.xml"
"RBLBANK","RBL Bank Limited","7(2)","A Gowrisankara Rao","Employees/Designated Employees","Equity Shares","8080","0",,"2100","1340000","Sell","Equity Shares","5980","0.00","27-Mar-2019","27-Mar-2019","28-Mar-2019","Market Sale","-","-","0","0","0","0","NSE","-","01-Apr-2019 17:31","https://archives.nseindia.com/corporate/xbrl/IT_1051074_86720_01042019053125_WEB.xml"
"RBLBANK","RBL Bank Limited","7(2)","A Gowrisankara Rao","Employees/Designated Employees","Equity Shares","845","0",,"845","565000","Sell","Equity Shares","Nil","0.00","26-Mar-2019","26-Mar-2019","28-Mar-2019","Market Sale","-","-","0","0","0","0","NSE","-","01-Apr-2019 17:31","https://archives.nseindia.com/corporate/xbrl/IT_1051074_86720_01042019053125_WEB.xml"
"RBLBANK","RBL Bank Limited","7(2)","A Gowrisankara Rao","Employees/Designated Employees","Equity Shares","Nil","0",,"3580","2130000","Buy","Equity Shares","3580","0.00","05-Mar-2019","05-Mar-2019","28-Mar-2019","ESOP","-","-","0","0","0","0","NA","-","01-Apr-2019 17:31","https://archives.nseindia.com/corporate/xbrl/IT_1051074_86720_01042019053125_WEB.xml"
"RBLBANK","RBL Bank Limited","7(2)","Abhijit Basu","Employees/Designated Employees","Equity Shares","6525","0",,"1512","988242","Sell","Equity Shares","5013","0.00","13-Mar-2019","27-Mar-2019","28-Mar-2019","Market Sale","-","-","0","0","0","0","NSE","-","01-Apr-2019 17:31","https://archives.nseindia.com/corporate/xbrl/IT_1051074_86720_01042019053125_WEB.xml"
"RBLBANK","RBL Bank Limited","7(2)","Abhijit Basu","Employees/Designated Employees","Equity Shares","5013","0",,"300","205050","Sell","Equity Shares","4713","0.00","28-Mar-2019","28-Mar-2019","28-Mar-2019","Market Sale","-","-","0","0","0","0","NSE","-","01-Apr-2019 17:31","https://archives.nseindia.com/corporate/xbrl/IT_1051074_86720_01042019053125_WEB.xml"
"RBLBANK","RBL Bank Limited","7(2)","Amit Jain","Employees/Designated Employees","Equity Shares","55550","0.01",,"1500","982500","Sell","Equity Shares","54050","0.01","11-Mar-2019","11-Mar-2019","30-Mar-2019","Market Sale","-","-","0","0","0","0","NSE","-","01-Apr-2019 17:31","https://archives.nseindia.com/corporate/xbrl/IT_1051074_86720_01042019053125_WEB.xml"
"RBLBANK","RBL Bank Limited","7(2)","Gagandeep Singh Kohli","Employees/Designated Employees","Equity Shares","10250","0",,"250","171000","Sell","Equity Shares","10000","0.00","28-Mar-2019","28-Mar-2019","28-Mar-2019","Market Sale","-","-","0","0","0","0","NSE","-","01-Apr-2019 17:31","https://archives.nseindia.com/corporate/xbrl/IT_1051074_86720_01042019053125_WEB.xml"
"RBLBANK","RBL Bank Limited","7(2)","Gandhi Arumugam","Employees/Designated Employees","Equity Shares","23332","0.01",,"2937","2023857","Sell","Equity Shares","20395","0.00","29-Mar-2019","29-Mar-2019","29-Mar-2019","Market Sale","-","-","0","0","0","0","NSE","-","01-Apr-2019 17:31","https://archives.nseindia.com/corporate/xbrl/IT_1051074_86720_01042019053125_WEB.xml"
"RBLBANK","RBL Bank Limited","7(2)","Rupesh Kalokhe","Employees/Designated Employees","Equity Shares","53490","0.01",,"2850","1952250","Sell","Equity Shares","50640","0.01","28-Mar-2019","28-Mar-2019","29-Mar-2019","Market Sale","-","-","0","0","0","0","NSE","-","01-Apr-2019 17:31","https://archives.nseindia.com/corporate/xbrl/IT_1051074_86720_01042019053125_WEB.xml"
"RBLBANK","RBL Bank Limited","7(2)","Sachin Shah","Employees/Designated Employees","Equity Shares","11400","0",,"1000","120000","Buy","Equity Shares","12400","0.00","15-Mar-2019","15-Mar-2019","29-Mar-2019","ESOP","-","-","0","0","0","0","NA","-","01-Apr-2019 17:31","https://archives.nseindia.com/corporate/xbrl/IT_1051074_86720_01042019053125_WEB.xml"
"RBLBANK","RBL Bank Limited","7(2)","Sachin Shah","Employees/Designated Employees","Equity Shares","12400","0",,"1400","975000","Sell","Equity Shares","11000","0.00","27-Mar-2019","27-Mar-2019","29-Mar-2019","Market Sale","-","-","0","0","0","0","NSE","-","01-Apr-2019 17:31","https://archives.nseindia.com/corporate/xbrl/IT_1051074_86720_01042019053125_WEB.xml"
"RBLBANK","RBL Bank Limited","7(2)","Sameer Khot","Employees/Designated Employees","Equity Shares","30357","0.01",,"180","21600","Buy","Equity Shares","30537","0.01","15-Mar-2019","15-Mar-2019","30-Mar-2019","ESOP","-","-","0","0","0","0","NA","-","01-Apr-2019 17:31","https://archives.nseindia.com/corporate/xbrl/IT_1051074_86720_01042019053125_WEB.xml"
"RBLBANK","RBL Bank Limited","7(2)","Sameer Khot","Employees/Designated Employees","Equity Shares","30537","0.01",,"1500","1013500","Sell","Equity Shares","29037","0.01","27-Mar-2019","28-Mar-2019","30-Mar-2019","Market Sale","-","-","0","0","0","0","NSE","-","01-Apr-2019 17:31","https://archives.nseindia.com/corporate/xbrl/IT_1051074_86720_01042019053125_WEB.xml"
"RBLBANK","RBL Bank Limited","7(2)","Sandeep Pandey","Employees/Designated Employees","Equity Shares","1800","0",,"298","179980","Sell","Equity Shares","1502","0.00","05-Feb-2019","05-Mar-2019","28-Mar-2019","Market Sale","-","-","0","0","0","0","NSE","-","01-Apr-2019 17:31","https://archives.nseindia.com/corporate/xbrl/IT_1051074_86720_01042019053125_WEB.xml"
"RBLBANK","RBL Bank Limited","7(2)","Sandeep Pandey","Employees/Designated Employees","Equity Shares","1502","0",,"225","27000","Buy","Equity Shares","1727","0.00","05-Mar-2019","05-Mar-2019","28-Mar-2019","ESOP","-","-","0","0","0","0","NA","-","01-Apr-2019 17:31","https://archives.nseindia.com/corporate/xbrl/IT_1051074_86720_01042019053125_WEB.xml"
"RBLBANK","RBL Bank Limited","7(2)","Sandeep Pandey","Employees/Designated Employees","Equity Shares","1727","0",,"900","586800","Sell","Equity Shares","827","0.00","11-Mar-2019","11-Mar-2019","28-Mar-2019","Market Sale","-","-","0","0","0","0","NSE","-","01-Apr-2019 17:31","https://archives.nseindia.com/corporate/xbrl/IT_1051074_86720_01042019053125_WEB.xml"
"RBLBANK","RBL Bank Limited","7(2)","Sandeep Pandey","Employees/Designated Employees","Equity Shares","827","0",,"400","270000","Sell","Equity Shares","427","0.00","27-Mar-2019","27-Mar-2019","28-Mar-2019","Market Sale","-","-","0","0","0","0","NSE","-","01-Apr-2019 17:31","https://archives.nseindia.com/corporate/xbrl/IT_1051074_86720_01042019053125_WEB.xml"
"RBLBANK","RBL Bank Limited","7(2)","Srikant Krishnamoorthy","Employees/Designated Employees","Equity Shares","12550","0",,"150","103100","Sell","Equity Shares","12400","0.00","29-Mar-2019","29-Mar-2019","30-Mar-2019","Market Sale","-","-","0","0","0","0","BSE","-","01-Apr-2019 17:31","https://archives.nseindia.com/corporate/xbrl/IT_1051074_86720_01042019053125_WEB.xml"
"RBLBANK","RBL Bank Limited","7(2)","Sunil Mundra","Employees/Designated Employees","Equity Shares","61820","0.01",,"180","21600","Buy","Equity Shares","62000","0.01","05-Mar-2019","05-Mar-2019","28-Mar-2019","ESOP","-","-","0","0","0","0","NA","-","01-Apr-2019 17:31","https://archives.nseindia.com/corporate/xbrl/IT_1051074_86720_01042019053125_WEB.xml"
"RBLBANK","RBL Bank Limited","7(2)","Varun Bakshi","Employees/Designated Employees","Equity Shares","60000","0.01",,"3000","2025950","Sell","Equity Shares","57000","0.01","28-Mar-2019","28-Mar-2019","29-Mar-2019","Market Sale","-","-","0","0","0","0","NSE","-","01-Apr-2019 17:31","https://archives.nseindia.com/corporate/xbrl/IT_1051074_86720_01042019053125_WEB.xml"
"RBLBANK","RBL Bank Limited","7(2)","Vinod Dwivedi","Employees/Designated Employees","Equity Shares","5870","0",,"1000","670000","Sell","Equity Shares","4870","0.00","27-Mar-2019","27-Mar-2019","29-Mar-2019","Market Sale","-","-","0","0","0","0","NSE","-","01-Apr-2019 17:31","https://archives.nseindia.com/corporate/xbrl/IT_1051074_86720_01042019053125_WEB.xml"
"RBLBANK","RBL Bank Limited","7(2)","Vinod Dwivedi","Employees/Designated Employees","Equity Shares","4870","0",,"1000","685000","Sell","Equity Shares","3870","0.00","28-Mar-2019","28-Mar-2019","29-Mar-2019","Market Sale","-","-","0","0","0","0","NSE","-","01-Apr-2019 17:31","https://archives.nseindia.com/corporate/xbrl/IT_1051074_86720_01042019053125_WEB.xml"
"RBLBANK","RBL Bank Limited","7(2)","Krishnan Menon","Employees/Designated Employees","Equity Shares","3505","0",,"1200","753398","Sell","Equity Shares","2305","0.00","05-Mar-2019","19-Mar-2019","01-Apr-2019","Market Sale","-","-","0","0","0","0","NSE","-","01-Apr-2019 17:31","https://archives.nseindia.com/corporate/xbrl/IT_1051074_86720_01042019053125_WEB.xml"
"RBLBANK","RBL Bank Limited","7(2)","Krishnan Menon","Employees/Designated Employees","Equity Shares","2305","0",,"1500","955500","Sell","Equity Shares","805","0.00","20-Mar-2019","20-Mar-2019","01-Apr-2019","Market Sale","-","-","0","0","0","0","NSE","-","01-Apr-2019 17:31","https://archives.nseindia.com/corporate/xbrl/IT_1051074_86720_01042019053125_WEB.xml"
"RBLBANK","RBL Bank Limited","7(2)","Amit Jain","Employees/Designated Employees","Equity Shares","54050","0.01",,"1000","684000","Sell","Equity Shares","53050","0.01","28-Mar-2019","28-Mar-2019","30-Mar-2019","Market Sale","-","-","0","0","0","0","BSE","-","01-Apr-2019 17:31","https://archives.nseindia.com/corporate/xbrl/IT_1051074_86720_01042019053125_WEB.xml"
"RBLBANK","RBL Bank Limited","7(2)","AMIT VASUDEO RASHIWADEKAR","Employees/Designated Employees","Equity Shares","46895","0.01",,"3000","2045750","Sell","Equity Shares","43895","0.01","28-Mar-2019","28-Mar-2019","28-Mar-2019","Market Sale","-","-","0","0","0","0","NSE","-","01-Apr-2019 17:31","https://archives.nseindia.com/corporate/xbrl/IT_1051074_86720_01042019053125_WEB.xml"
"RBLBANK","RBL Bank Limited","7(2)","Amitabh Bhatnagar","Employees/Designated Employees","Equity Shares","158945","0.04",,"515","174248","Buy","Equity Shares","159460","0.04","15-Mar-2019","15-Mar-2019","28-Mar-2019","ESOP","-","-","0","0","0","0","NA","-","01-Apr-2019 17:31","https://archives.nseindia.com/corporate/xbrl/IT_1051074_86720_01042019053125_WEB.xml"
"RBLBANK","RBL Bank Limited","7(2)","Amitabh Bhatnagar","Employees/Designated Employees","Equity Shares","159460","0.04",,"1460","991539","Sell","Equity Shares","158000","0.04","28-Mar-2019","28-Mar-2019","28-Mar-2019","Market Sale","-","-","0","0","0","0","BSE","-","01-Apr-2019 17:31","https://archives.nseindia.com/corporate/xbrl/IT_1051074_86720_01042019053125_WEB.xml"
"RBLBANK","RBL Bank Limited","7(2)","Andrew Gracias","Employees/Designated Employees","Equity Shares","830970","0.19",,"10000","6720000","Sell","Equity Shares","820970","0.19","27-Mar-2019","27-Mar-2019","28-Mar-2019","Market Sale","-","-","0","0","0","0","NSE","-","01-Apr-2019 17:31","https://archives.nseindia.com/corporate/xbrl/IT_1051074_86720_01042019053125_WEB.xml"
"RBLBANK","RBL Bank Limited","7(2)","Apurva Mehta","Employees/Designated Employees","Equity Shares","57600","0.01",,"5100","3465630","Sell","Equity Shares","52500","0.01","27-Mar-2019","28-Mar-2019","29-Mar-2019","Market Sale","-","-","0","0","0","0","NSE","-","01-Apr-2019 17:31","https://archives.nseindia.com/corporate/xbrl/IT_1051074_86720_01042019053125_WEB.xml"
"RBLBANK","RBL Bank Limited","7(2)","Ashish Vivekanand Morvekar","Employees/Designated Employees","Equity Shares","1050","0",,"3790","528473","Buy","Equity Shares","4840","0.00","15-Mar-2019","15-Mar-2019","28-Mar-2019","ESOP","-","-","0","0","0","0","NA","-","01-Apr-2019 17:31","https://archives.nseindia.com/corporate/xbrl/IT_1051074_86720_01042019053125_WEB.xml"
"RBLBANK","RBL Bank Limited","7(2)","Ashish Vivekanand Morvekar","Employees/Designated Employees","Equity Shares","4840","0",,"1000","675600","Sell","Equity Shares","3840","0.00","27-Mar-2019","27-Mar-2019","28-Mar-2019","Market Sale","-","-","0","0","0","0","NSE","-","01-Apr-2019 17:31","https://archives.nseindia.com/corporate/xbrl/IT_1051074_86720_01042019053125_WEB.xml"
"RBLBANK","RBL Bank Limited","7(2)","Badrinath Sadish R","Employees/Designated Employees","Equity Shares","6000","0",,"1000","651000","Sell","Equity Shares","5000","0.00","11-Mar-2019","11-Mar-2019","29-Mar-2019","Market Sale","-","-","0","0","0","0","NSE","-","01-Apr-2019 17:31","https://archives.nseindia.com/corporate/xbrl/IT_1051074_86720_01042019053125_WEB.xml"
"RBLBANK","RBL Bank Limited","7(2)","Badrinath Sadish R","Employees/Designated Employees","Equity Shares","5000","0",,"1000","681000","Sell","Equity Shares","4000","0.00","28-Mar-2019","28-Mar-2019","29-Mar-2019","Market Sale","-","-","0","0","0","0","NSE","-","01-Apr-2019 17:31","https://archives.nseindia.com/corporate/xbrl/IT_1051074_86720_01042019053125_WEB.xml"
"RBLBANK","RBL Bank Limited","7(2)","Bharat Rungta","Employees/Designated Employees","Equity Shares","307464","0.07",,"7947","5448158","Sell","Equity Shares","299517","0.07","29-Mar-2019","29-Mar-2019","29-Mar-2019","Market Sale","-","-","0","0","0","0","BSE","-","01-Apr-2019 17:31","https://archives.nseindia.com/corporate/xbrl/IT_1051074_86720_01042019053125_WEB.xml"
"RBLBANK","RBL Bank Limited","7(2)","Bharat Rungta","Employees/Designated Employees","Equity Shares","299517","0.07",,"2500","1712500","Sell","Equity Shares","297017","0.07","29-Mar-2019","29-Mar-2019","29-Mar-2019","Market Sale","-","-","0","0","0","0","NSE","-","01-Apr-2019 17:31","https://archives.nseindia.com/corporate/xbrl/IT_1051074_86720_01042019053125_WEB.xml"
"RBLBANK","RBL Bank Limited","7(2)","Bhavtaran Singh Uberai","Employees/Designated Employees","Equity Shares","299700","0.07",,"10000","6800000","Sell","Equity Shares","289700","0.07","28-Mar-2019","28-Mar-2019","29-Mar-2019","Market Sale","-","-","0","0","0","0","NSE","-","01-Apr-2019 17:31","https://archives.nseindia.com/corporate/xbrl/IT_1051074_86720_01042019053125_WEB.xml"
"RBLBANK","RBL Bank Limited","7(2)","Harjeet Toor","Employees/Designated Employees","Equity Shares","374740","0.09",,"10000","6796230","Sell","Equity Shares","364740","0.09","28-Mar-2019","28-Mar-2019","30-Mar-2019","Market Sale","-","-","0","0","0","0","NSE","-","01-Apr-2019 17:31","https://archives.nseindia.com/corporate/xbrl/IT_1051074_86720_01042019053125_WEB.xml"
"RBLBANK","RBL Bank Limited","7(2)","Hemant Bhandari","Employees/Designated Employees","Equity Shares","7000","0",,"2500","1710000","Sell","Equity Shares","4500","0.00","28-Mar-2019","28-Mar-2019","29-Mar-2019","Market Sale","-","-","0","0","0","0","NSE","-","01-Apr-2019 17:31","https://archives.nseindia.com/corporate/xbrl/IT_1051074_86720_01042019053125_WEB.xml"
"RBLBANK","RBL Bank Limited","7(2)","Kamal Sabhlok","Employees/Designated Employees","Equity Shares","71300","0.02",,"1000","670157","Sell","Equity Shares","70300","0.02","27-Mar-2019","27-Mar-2019","28-Mar-2019","Market Sale","-","-","0","0","0","0","NSE","-","01-Apr-2019 17:31","https://archives.nseindia.com/corporate/xbrl/IT_1051074_86720_01042019053125_WEB.xml"
"RBLBANK","RBL Bank Limited","7(2)","Kamal Sabhlok","Employees/Designated Employees","Equity Shares","70300","0.02",,"1000","683131","Sell","Equity Shares","69300","0.02","28-Mar-2019","28-Mar-2019","28-Mar-2019","Market Sale","-","-","0","0","0","0","NSE","-","01-Apr-2019 17:31","https://archives.nseindia.com/corporate/xbrl/IT_1051074_86720_01042019053125_WEB.xml"
"RBLBANK","RBL Bank Limited","7(2)","Manan Mehta","Employees/Designated Employees","Equity Shares","36671","0.01",,"500","300000","Sell","Equity Shares","36171","0.01","05-Feb-2019","05-Feb-2019","29-Mar-2019","Market Sale","-","-","0","0","0","0","NSE","-","01-Apr-2019 17:31","https://archives.nseindia.com/corporate/xbrl/IT_1051074_86720_01042019053125_WEB.xml"
"RBLBANK","RBL Bank Limited","7(2)","Manan Mehta","Employees/Designated Employees","Equity Shares","36171","0.01",,"1000","576000","Buy","Equity Shares","37171","0.01","08-Feb-2019","08-Feb-2019","29-Mar-2019","Market Sale","-","-","0","0","0","0","NSE","-","01-Apr-2019 17:31","https://archives.nseindia.com/corporate/xbrl/IT_1051074_86720_01042019053125_WEB.xml"
"RBLBANK","RBL Bank Limited","7(2)","Neeta Mukerji","Employees/Designated Employees","Equity Shares","102328","0.02",,"5000","3374375","Sell","Equity Shares","97328","0.02","27-Mar-2019","27-Mar-2019","29-Mar-2019","Market Sale","-","-","0","0","0","0","NSE","-","01-Apr-2019 17:31","https://archives.nseindia.com/corporate/xbrl/IT_1051074_86720_01042019053125_WEB.xml"
"RBLBANK","RBL Bank Limited","7(2)","Neeta Mukerji","Employees/Designated Employees","Equity Shares","97328","0.02",,"10000","6801028","Sell","Equity Shares","87328","0.02","28-Mar-2019","28-Mar-2019","29-Mar-2019","Market Sale","-","-","0","0","0","0","NSE","-","01-Apr-2019 17:31","https://archives.nseindia.com/corporate/xbrl/IT_1051074_86720_01042019053125_WEB.xml"
"RBLBANK","RBL Bank Limited","7(2)","Nikhil Anant Parulkar","Employees/Designated Employees","Equity Shares","10000","0",,"2000","1359300","Sell","Equity Shares","8000","0.00","28-Mar-2019","28-Mar-2019","28-Mar-2019","Market Sale","-","-","0","0","0","0","NSE","-","01-Apr-2019 17:31","https://archives.nseindia.com/corporate/xbrl/IT_1051074_86720_01042019053125_WEB.xml"
"RBLBANK","RBL Bank Limited","7(2)","Niteen D","Employees/Designated Employees","Equity Shares","30715","0.01",,"1500","1007750","Sell","Equity Shares","29215","0.01","27-Mar-2019","27-Mar-2019","28-Mar-2019","Market Sale","-","-","0","0","0","0","NSE","-","01-Apr-2019 17:31","https://archives.nseindia.com/corporate/xbrl/IT_1051074_86720_01042019053125_WEB.xml"
"RBLBANK","RBL Bank Limited","7(2)","Parool Anoop Seth","Employees/Designated Employees","Equity Shares","303020","0.07",,"1500","983000","Sell","Equity Shares","301520","0.07","14-Mar-2019","27-Mar-2019","29-Mar-2019","Market Sale","-","-","0","0","0","0","NSE","-","01-Apr-2019 17:31","https://archives.nseindia.com/corporate/xbrl/IT_1051074_86720_01042019053125_WEB.xml"
"RBLBANK","RBL Bank Limited","7(2)","Parool Anoop Seth","Employees/Designated Employees","Equity Shares","301520","0.07",,"500","342500","Sell","Equity Shares","301020","0.07","28-Mar-2019","28-Mar-2019","29-Mar-2019","Market Sale","-","-","0","0","0","0","NSE","-","01-Apr-2019 17:31","https://archives.nseindia.com/corporate/xbrl/IT_1051074_86720_01042019053125_WEB.xml"
"RBLBANK","RBL Bank Limited","7(2)","Prem Kumar M","Employees/Designated Employees","Equity Shares","11700","0",,"1000","635463","Sell","Equity Shares","10700","0.00","05-Mar-2019","11-Mar-2019","29-Mar-2019","Market Sale","-","-","0","0","0","0","NSE","-","01-Apr-2019 17:31","https://archives.nseindia.com/corporate/xbrl/IT_1051074_86720_01042019053125_WEB.xml"
"RBLBANK","RBL Bank Limited","7(2)","Prem Kumar M","Employees/Designated Employees","Equity Shares","10700","0",,"700","483000","Sell","Equity Shares","10000","0.00","29-Mar-2019","29-Mar-2019","29-Mar-2019","Market Sale","-","-","0","0","0","0","NSE","-","01-Apr-2019 17:31","https://archives.nseindia.com/corporate/xbrl/IT_1051074_86720_01042019053125_WEB.xml"
"RBLBANK","RBL Bank Limited","7(2)","PUJA PRIYADARSHINI PARIDA","Employees/Designated Employees","Equity Shares","Nil","0",,"4000","1511600","Buy","Equity Shares","4000","0.00","11-May-2018","11-May-2018","29-Mar-2019","Off Market","-","-","0","0","0","0","NA","-","01-Apr-2019 17:31","https://archives.nseindia.com/corporate/xbrl/IT_1051074_86720_01042019053125_WEB.xml"
"RBLBANK","RBL Bank Limited","7(2)","Pushpendra Sharma","Employees/Designated Employees","Equity Shares","64571","0.02",,"10000","6750600","Sell","Equity Shares","54571","0.01","27-Mar-2019","27-Mar-2019","29-Mar-2019","Market Sale","-","-","0","0","0","0","NSE","-","01-Apr-2019 17:31","https://archives.nseindia.com/corporate/xbrl/IT_1051074_86720_01042019053125_WEB.xml"
"RBLBANK","RBL Bank Limited","7(2)","Pushpendra Sharma","Employees/Designated Employees","Equity Shares","54571","0.01",,"20000","13638000","Sell","Equity Shares","34571","0.01","29-Mar-2019","29-Mar-2019","29-Mar-2019","Market Sale","-","-","0","0","0","0","NSE","-","01-Apr-2019 17:31","https://archives.nseindia.com/corporate/xbrl/IT_1051074_86720_01042019053125_WEB.xml"
"RBLBANK","RBL Bank Limited","7(2)","Pushpendra Sharma","Employees/Designated Employees","Equity Shares","34571","0.01",,"14571","9908280","Sell","Equity Shares","20000","0.00","29-Mar-2019","29-Mar-2019","29-Mar-2019","Market Sale","-","-","0","0","0","0","NSE","-","01-Apr-2019 17:31","https://archives.nseindia.com/corporate/xbrl/IT_1051074_86720_01042019053125_WEB.xml"
"RBLBANK","RBL Bank Limited","7(2)","R Vijay Anandh","Employees/Designated Employees","Equity Shares","30252","0.01",,"3000","2038470","Sell","Equity Shares","27252","0.01","28-Mar-2019","28-Mar-2019","28-Mar-2019","Market Sale","-","-","0","0","0","0","NSE","-","01-Apr-2019 17:31","https://archives.nseindia.com/corporate/xbrl/IT_1051074_86720_01042019053125_WEB.xml"
"RBLBANK","RBL Bank Limited","7(2)","R Vijay Anandh","Employees/Designated Employees","Equity Shares","27252","0.01",,"2000","1358940","Sell","Equity Shares","25252","0.01","28-Mar-2019","28-Mar-2019","28-Mar-2019","Market Sale","-","-","0","0","0","0","NSE","-","01-Apr-2019 17:31","https://archives.nseindia.com/corporate/xbrl/IT_1051074_86720_01042019053125_WEB.xml"
"RBLBANK","RBL Bank Limited","7(2)","Rahul Modi","Employees/Designated Employees","Equity Shares","38470","0.01",,"1550","984800","Sell","Equity Shares","36920","0.01","01-Mar-2019","27-Mar-2019","28-Mar-2019","Market Sale","-","-","0","0","0","0","NSE","-","01-Apr-2019 17:31","https://archives.nseindia.com/corporate/xbrl/IT_1051074_86720_01042019053125_WEB.xml"
